,pathway,pval,padj,log2err,ES,NES,size
359,PID_AMB2_NEUTROPHILS_PATHWAY,0.152215799614644,0.373967507688344,0.156312403073186,-0.486813084641703,-1.22886749999572,40
360,KEGG_NUCLEOTIDE_EXCISION_REPAIR,0.153846153846154,0.376405725556235,0.16440575583821,0.48837834756632,1.2435874943256,43
361,REACTOME_DAG_AND_IP3_SIGNALING,0.154142581888247,0.376405725556235,0.155241966228839,-0.486508255850213,-1.22809801740221,40
362,WP_NUCLEOTIDE_EXCISION_REPAIR,0.154488517745303,0.376405725556235,0.161978948883402,0.487852613379201,1.24279598177624,42
363,KEGG_NON_SMALL_CELL_LUNG_CANCER,0.156118143459916,0.377568493150685,0.161978948883402,0.45892071454658,1.21347226155408,53
364,REACTOME_SIGNALING_BY_ERBB4,0.155893536121673,0.377568493150685,0.153158808683073,-0.450955522278077,-1.21594076518457,56
365,WP_WNT_SIGNALING,0.15625,0.377568493150685,0.160801401070022,-0.39688215660219,-1.16854703306388,112
366,REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,0.158396946564885,0.381710674508822,0.152144922367565,-0.454592021008126,-1.21188090350011,54
367,REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,0.159329140461216,0.382910904323685,0.159646701919906,0.457255376408674,1.20141837314242,51
368,WP_RAC1PAK1P38MMP2_PATHWAY,0.16,0.383478260869565,0.155241966228839,0.432331698651224,1.19668577384854,67
369,WP_FERROPTOSIS,0.160714285714286,0.384146341463415,0.154190966581424,0.432852013640155,1.19194364791625,64
370,KEGG_NOTCH_SIGNALING_PATHWAY,0.163106796116505,0.387705416920268,0.151148761385484,-0.468985530154346,-1.21571611375049,46
371,REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,0.163522012578616,0.387705416920268,0.157402899305283,0.456769001130492,1.19683403688041,50
372,REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,0.162886597938144,0.387705416920268,0.156312403073186,0.476443656732442,1.2341550725694,45
373,REACTOME_HATS_ACETYLATE_HISTONES,0.16530612244898,0.387765957446809,0.154190966581424,0.44434619376471,1.20285625823496,59
374,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,0.164705882352941,0.387765957446809,0.151148761385484,0.423250567692362,1.19311234850438,74
375,REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,0.164948453608247,0.387765957446809,0.155241966228839,-0.402495496462141,-1.16721101504785,99
376,WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME,0.16468253968254,0.387765957446809,0.152144922367565,0.407798975090836,1.16565084672354,87
377,REACTOME_AMINO_ACIDS_REGULATE_MTORC1,0.167701863354037,0.392342290393265,0.154190966581424,0.493615898084569,1.24952646854935,40
378,REACTOME_G_PROTEIN_MEDIATED_EVENTS,0.168560606060606,0.393308080808081,0.14641623786055,-0.451831101561069,-1.2030614456924,53
379,PID_ARF6_TRAFFICKING_PATHWAY,0.170498084291188,0.393663116085936,0.14641623786055,-0.463874852808042,-1.21596792682477,48
380,REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,0.170124481327801,0.393663116085936,0.153158808683073,0.487068679042412,1.23534423369172,41
381,REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION,0.169921875,0.393663116085936,0.148261500475107,-0.487084625658299,-1.21639475367238,38
382,WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME,0.17029702970297,0.393663116085936,0.149207542435322,-0.433898883945308,-1.18958875579454,65
383,REACTOME_MAP2K_AND_MAPK_ACTIVATION,0.171189979123173,0.39422862033065,0.153158808683073,0.503129688096764,1.24817571143769,37
384,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,0.17436974789916,0.395338413267593,0.152144922367565,-0.393643788424946,-1.1570730978977,110
385,PID_PTP1B_PATHWAY,0.173003802281369,0.395338413267593,0.144630528034484,-0.452673845872985,-1.1989035823403,52
386,REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,0.175105485232068,0.395338413267593,0.152144922367565,0.449997625124691,1.18987794306373,53
387,REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.175257731958763,0.395338413267593,0.150169802128406,0.469901071577415,1.21720749746225,45
388,WP_ERBB_SIGNALING_PATHWAY,0.174603174603175,0.395338413267593,0.147331213699377,0.405009263321723,1.15767674653102,87
389,WP_OXIDATIVE_DAMAGE_RESPONSE,0.174081237911025,0.395338413267593,0.14551614609036,-0.483017208679302,-1.21773325370768,39
390,WP_PHOTODYNAMIC_THERAPYINDUCED_HIF1_SURVIVAL_SIGNALING,0.17319587628866,0.395338413267593,0.151148761385484,0.499940352346172,1.23113521310891,35
391,WP_PHYSICOCHEMICAL_FEATURES_AND_TOXICITYASSOCIATED_PATHWAYS,0.175050301810865,0.395338413267593,0.148261500475107,0.429467444960202,1.18657636935302,66
392,WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA,0.177319587628866,0.398969072164948,0.149207542435322,0.467564873052633,1.21115592930903,45
393,WP_NOTCH_SIGNALING_PATHWAY,0.178988326848249,0.401698993079276,0.143758989039275,-0.436991459645629,-1.18898822961483,60
394,REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,0.180327868852459,0.403425167535369,0.147331213699377,-0.413923371591871,-1.16439111198237,81
395,WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA,0.180672268907563,0.403425167535369,0.149207542435322,0.446878524801982,1.19203785165795,56
396,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,0.181632653061225,0.403938630638883,0.14641623786055,0.489034790312033,1.22586647127865,38
397,REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,0.181818181818182,0.403938630638883,0.147331213699377,-0.402613904630527,-1.1481172345928,93
398,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,0.183716075156576,0.406109218767168,0.147331213699377,0.478209618815338,1.21823062214181,42
399,WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE,0.183266932270916,0.406109218767168,0.143758989039275,0.428756113439538,1.17658250980178,63
400,KEGG_P53_SIGNALING_PATHWAY,0.186507936507937,0.41125,0.142056643575821,0.424846395925576,1.16989859583877,64
401,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.188376753507014,0.41433490422241,0.142056643575821,-0.42730154544957,-1.17605402455707,68
402,KEGG_ERBB_SIGNALING_PATHWAY,0.194117647058824,0.421703853955375,0.138022242496643,0.401678723424224,1.14655960838009,84
403,PID_BCR_5PATHWAY,0.194,0.421703853955375,0.139599673451922,-0.428835955097047,-1.1688226944948,63
404,REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,0.192622950819672,0.421703853955375,0.142056643575821,0.436584595466032,1.1832146670715,60
405,WP_JOUBERT_SYNDROME,0.193227091633466,0.421703853955375,0.139599673451922,-0.423974924548097,-1.16704910787281,67
406,WP_NRF2_PATHWAY,0.193737769080235,0.421703853955375,0.138022242496643,0.372752100256027,1.12480649348493,141
407,PID_HIF1_TFPATHWAY,0.195876288659794,0.423438447543966,0.141225119642531,0.434343851792978,1.17863800029742,61
408,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,0.195876288659794,0.423438447543966,0.141225119642531,0.434874653933332,1.18007838807009,61
409,KEGG_ALZHEIMERS_DISEASE,0.196881091617934,0.424157584241576,0.136490437780413,0.370104721288486,1.11368636523448,138
410,REACTOME_MITOCHONDRIAL_BIOGENESIS,0.197183098591549,0.424157584241576,0.13880510939114,0.419207877412342,1.15823019188385,66
411,WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS,0.197651663405088,0.424157584241576,0.136490437780413,-0.425071423435481,-1.16039737980649,62
412,KEGG_TYROSINE_METABOLISM,0.198458574181118,0.424194537825436,0.135002033828631,-0.468408668236885,-1.18240903392364,40
413,PID_RHOA_REG_PATHWAY,0.198852772466539,0.424194537825436,0.134273452883202,-0.460306706127537,-1.17738771216086,42
414,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,0.199195171026157,0.424194537825436,0.138022242496643,0.418142364035531,1.15528628307542,66
415,WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY,0.19959266802444,0.424194537825436,0.13880510939114,-0.411436768964236,-1.15452775015154,80
416,REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,0.203319502074689,0.431076444302585,0.13880510939114,0.445751292855522,1.17060028977506,49
417,KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.204040404040404,0.431567473294092,0.136490437780413,-0.403242067601815,-1.14401680814273,86
418,WP_NRP1TRIGGERED_SIGNALING_PATHWAYS_IN_PANCREATIC_CANCER,0.205450733752621,0.433510878396678,0.13880510939114,0.445909114861154,1.17160657038849,51
419,WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY,0.207766990291262,0.4373519938828,0.132147260608774,-0.451921809145297,-1.17148310599774,46
420,KEGG_TYPE_II_DIABETES_MELLITUS,0.208333333333333,0.4375,0.130105630751129,-0.45591270015261,-1.1821788733816,44
421,PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,0.210727969348659,0.439827127659574,0.130105630751129,-0.446951195349864,-1.17160547745045,48
422,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.2109375,0.439827127659574,0.131457611642763,0.368910915514183,1.11102027537346,139
423,REACTOME_CELL_CELL_COMMUNICATION,0.210416666666667,0.439827127659574,0.136490437780413,-0.378894725682634,-1.1268159911412,120
424,REACTOME_SIGNALING_BY_ERBB2,0.211618257261411,0.440205903076803,0.135740943810425,0.441596167965045,1.15968839680066,49
425,REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,0.212371134020619,0.440732565191025,0.135002033828631,0.477347320004226,1.17549842052646,35
426,WP_IL1_SIGNALING_PATHWAY,0.212927756653992,0.440850425748407,0.128788713061714,-0.437952999078318,-1.15991552036563,52
427,REACTOME_SARS_COV_1_INFECTION,0.214583333333333,0.443237704918033,0.135002033828631,0.442192794579727,1.15056523729486,48
428,PID_AJDISS_2PATHWAY,0.216666666666667,0.44462833499786,0.134273452883202,0.440957851722784,1.14735197299327,48
429,WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING_PATHWAY,0.216768916155419,0.44462833499786,0.132846300606183,-0.398692146018557,-1.13409480449979,89
430,WP_PEPTIDE_GPCRS,0.215841584158416,0.44462833499786,0.130777137971974,-0.412764638184424,-1.15126978175566,72
431,WP_RETT_SYNDROME_CAUSING_GENES,0.21747572815534,0.445043137431577,0.128788713061714,-0.448947933621472,-1.16377415089754,46
432,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,0.218809980806142,0.446737044145873,0.127505315300183,0.38689124163357,1.12657388624378,100
433,BIOCARTA_PPARA_PATHWAY,0.221153846153846,0.449441687344913,0.126875729929857,-0.441923080204808,-1.15967705067305,49
434,PID_PI3K_PLC_TRK_PATHWAY,0.220833333333333,0.449441687344913,0.132846300606183,0.47827346092157,1.18106687234888,36
435,KEGG_BASAL_TRANSCRIPTION_FACTORS,0.222680412371134,0.450237634219328,0.131457611642763,0.475546329013506,1.17106336459077,35
436,REACTOME_SIGNALING_BY_SCF_KIT,0.222222222222222,0.450237634219328,0.134273452883202,0.455970525005687,1.16106548438073,43
437,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,0.223076923076923,0.450237634219328,0.126253987849115,-0.44079899688713,-1.15672727573495,49
438,REACTOME_NONSENSE_MEDIATED_DECAY_NMD,0.224334600760456,0.451742278243659,0.125033367555272,0.371385843739032,1.10285293143809,113
439,REACTOME_HIV_TRANSCRIPTION_INITIATION,0.225872689938398,0.453803445388764,0.130105630751129,0.439776196687331,1.14355665777934,46
440,WP_TRANSLATION_FACTORS,0.227083333333333,0.455198863636364,0.130777137971974,0.437509664522778,1.13837994908731,48
441,REACTOME_SIGNALING_BY_FGFR1,0.228846153846154,0.457692307692308,0.124434168630393,-0.439904759216599,-1.15438065264416,49
442,PID_INTEGRIN3_PATHWAY,0.229445506692161,0.457852798421913,0.12384217120105,-0.449679960140052,-1.15020626991949,42
443,BIOCARTA_MAPK_PATHWAY,0.232179226069246,0.458125452780929,0.127505315300183,-0.401957198295486,-1.12792724134396,80
444,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,0.231683168316832,0.458125452780929,0.12563992130984,-0.411285857287351,-1.12759227863795,65
445,PID_PDGFRB_PATHWAY,0.231800766283525,0.458125452780929,0.123257226381337,0.370289658704283,1.10587238996612,123
446,WP_ONCOSTATIN_M_SIGNALING_PATHWAY,0.23091976516634,0.458125452780929,0.125033367555272,-0.412523440200024,-1.12614279089388,62
447,WP_SPINAL_CORD_INJURY,0.23109243697479,0.458125452780929,0.130105630751129,-0.375561593323111,-1.10793557665775,114
448,KEGG_LONG_TERM_POTENTIATION,0.234468937875752,0.461610721442886,0.12563992130984,-0.410690691890582,-1.13033628403539,68
449,WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS,0.235051546391753,0.461727091130347,0.127505315300183,0.44286669422299,1.1471790408457,45
450,PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY,0.237113402061856,0.46456151081887,0.126875729929857,0.470850400061517,1.15949933807456,35
451,REACTOME_CA_DEPENDENT_EVENTS,0.237547892720307,0.46456151081887,0.121543282035469,-0.472288605984714,-1.1635630882701,36
452,REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,0.239754098360656,0.467741100993377,0.12563992130984,0.419833126488828,1.13781548442818,60
453,WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION,0.240234375,0.467741100993377,0.122107920287081,-0.45971806035907,-1.14805232465191,38
454,WP_GASTRIN_SIGNALING_PATHWAY,0.241164241164241,0.468517314332292,0.126253987849115,-0.378508687815441,-1.11324792517614,109
455,WP_MESODERMAL_COMMITMENT_PATHWAY,0.242857142857143,0.470769230769231,0.124434168630393,-0.364952598687842,-1.11044799281048,139
456,KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,0.247899159663866,0.47441934289191,0.125033367555272,0.428922110650186,1.13243829696819,52
457,REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,0.24618320610687,0.47441934289191,0.118815039412263,0.36657427289372,1.09715918127389,125
458,REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,0.246728971962617,0.47441934289191,0.117249716749792,-0.421223131072893,-1.13529024266226,55
459,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,0.247967479674797,0.47441934289191,0.122679189568808,-0.401775473626504,-1.12320887993153,74
460,WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,0.247899159663866,0.47441934289191,0.125033367555272,0.428922110650186,1.13243829696819,52
461,WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING,0.245714285714286,0.47441934289191,0.118815039412263,-0.429790073591769,-1.13070652416918,50
462,PID_P75_NTR_PATHWAY,0.251485148514851,0.478038579720041,0.119887845115423,-0.407413198304914,-1.11697489345676,65
463,REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,0.250467289719626,0.478038579720041,0.116234148779716,-0.416941189561299,-1.12374945570362,55
464,WP_KISSPEPTINKISSPEPTIN_RECEPTOR_SYSTEM_IN_THE_OVARY,0.251020408163265,0.478038579720041,0.122107920287081,0.457775066050724,1.14750753111224,38
465,KEGG_CELL_ADHESION_MOLECULES_CAMS,0.253086419753086,0.480047789725209,0.122107920287081,-0.363753057161495,-1.09674774193694,130
466,WP_REGULATORY_CIRCUITS_OF_THE_STAT3_SIGNALING_PATHWAY,0.254065040650407,0.480869883806134,0.120985142145252,-0.399213700156915,-1.11604715180651,74
467,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,0.255725190839695,0.482975628095526,0.116234148779716,-0.419928306466383,-1.1194721242955,54
468,WP_IL3_SIGNALING_PATHWAY,0.256704980842912,0.483790156203949,0.116234148779716,-0.430022895676072,-1.1272308593085,48
469,PID_MYC_REPRESS_PATHWAY,0.258317025440313,0.484756630719907,0.117249716749792,-0.404987982446404,-1.10557183516537,62
470,WP_CILIOPATHIES,0.258196721311475,0.484756630719907,0.120433371642259,-0.362388940182044,-1.10103977003809,137
471,REACTOME_SARS_COV_2_INFECTION,0.258964143426295,0.484939223995737,0.118287526124085,0.39719896092447,1.10701880888947,69
472,WP_IL4_SIGNALING_PATHWAY,0.259541984732824,0.484991590115151,0.115240003147781,-0.417208298804665,-1.11222095139699,54
473,REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,0.260245901639344,0.485278827158354,0.119887845115423,-0.401754995730034,-1.12147778320767,75
474,REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,0.261410788381743,0.486422606229319,0.120433371642259,0.423350371971778,1.11177258720183,49
475,PID_CDC42_PATHWAY,0.262425447316103,0.487282620069059,0.117249716749792,0.39973827903337,1.11214909209238,68
476,REACTOME_NETRIN_1_SIGNALING,0.264367816091954,0.488831056170028,0.114266502484433,-0.427586076352381,-1.12084315770507,48
477,WP_LEPTIN_SIGNALING_PATHWAY,0.264344262295082,0.488831056170028,0.118815039412263,-0.39968221926806,-1.11569173754211,75
478,REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,0.267441860465116,0.493480587720152,0.114266502484433,0.35962754499959,1.08088726278765,132
479,REACTOME_ANTIMICROBIAL_PEPTIDES,0.26844262295082,0.494293096957459,0.11776578836269,-0.395697908373665,-1.10783872994164,76
480,WP_MICROTUBULE_CYTOSKELETON_REGULATION,0.274226804123711,0.50389175257732,0.116739204791222,0.432583966147454,1.12054319244065,45
481,PID_DELTA_NP63_PATHWAY,0.275641025641026,0.505437390052775,0.118815039412263,0.439511639972759,1.11915522423204,43
482,KEGG_GAP_JUNCTION,0.278118609406953,0.508922434640939,0.115240003147781,-0.392650887997979,-1.10456148337189,83
483,REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,0.279918864097363,0.511156186612576,0.114266502484433,-0.386072189598289,-1.10160844773081,90
484,REACTOME_MET_PROMOTES_CELL_MOTILITY,0.284615384615385,0.51865861411316,0.109684061970549,-0.438263857061527,-1.11271532616644,41
485,PID_IL2_1PATHWAY,0.286259541984733,0.52057920831038,0.108820126769161,-0.410352880613439,-1.0939453328038,54
486,WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS,0.292543021032505,0.530911408540472,0.107554375265169,-0.429918634352199,-1.09966009744601,42
487,KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,0.294715447154472,0.531572647014814,0.11101149245045,-0.389736110018634,-1.08955147423918,74
488,PID_VEGFR1_2_PATHWAY,0.294,0.531572647014814,0.110122263835536,0.393566913398197,1.08938559858192,67
489,WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY,0.294715447154472,0.531572647014814,0.11101149245045,-0.389736110018634,-1.08955147423918,74
490,WP_TRYPTOPHAN_METABOLISM,0.295938104448743,0.532688588007737,0.107554375265169,-0.44130082657249,-1.11256220637638,39
491,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,0.300202839756592,0.532754335342685,0.109684061970549,-0.379081354551913,-1.08166097896391,90
492,REACTOME_APOPTOTIC_EXECUTION_PHASE,0.29746835443038,0.532754335342685,0.112843355675562,0.428111792946607,1.09931666653822,44
493,WP_CARDIAC_PROGENITOR_DIFFERENTIATION,0.299047619047619,0.532754335342685,0.105920292736253,-0.415550747072841,-1.09443385618172,51
494,WP_EXERCISEINDUCED_CIRCADIAN_REGULATION,0.297087378640777,0.532754335342685,0.107554375265169,-0.421655661138086,-1.09302643416521,46
495,WP_KIT_RECEPTOR_SIGNALING_PATHWAY,0.299806576402321,0.532754335342685,0.106729884364606,-0.403053487851907,-1.09267702773995,58
496,WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION,0.299806576402321,0.532754335342685,0.106729884364606,-0.421834757522774,-1.09502004294219,45
497,WP_TCELL_RECEPTOR_TCR_SIGNALING_PATHWAY,0.298568507157464,0.532754335342685,0.110564716336619,-0.379479948165614,-1.07944498512003,89
498,BIOCARTA_IL2RB_PATHWAY,0.302103250478011,0.535050335183948,0.105520936843198,-0.441764259567716,-1.1012447172891,37
499,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,0.30327868852459,0.536055717993364,0.109684061970549,0.399354330255733,1.08231464376957,60
500,WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA,0.304621848739496,0.537352941176471,0.11101149245045,0.40977019027617,1.09305225062386,56
501,PID_NFAT_3PATHWAY,0.310272536687631,0.537643177521593,0.109684061970549,0.412031082194965,1.08259353086832,51
502,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,0.309615384615385,0.537643177521593,0.104343952581949,0.355789088602002,1.05931495406735,118
503,REACTOME_PARASITE_INFECTION,0.309278350515464,0.537643177521593,0.108820126769161,0.402178716120429,1.08290096349083,58
504,REACTOME_RAB_REGULATION_OF_TRAFFICKING,0.306079664570231,0.537643177521593,0.110564716336619,-0.363719599704597,-1.06840114392224,108
505,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,0.308176100628931,0.537643177521593,0.110122263835536,0.413098086557487,1.08240675119923,50
506,REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,0.307053941908714,0.537643177521593,0.109684061970549,0.416027316295713,1.09254130008312,49
507,WP_IL5_SIGNALING_PATHWAY,0.310211946050096,0.537643177521593,0.104343952581949,-0.435385096119525,-1.09904727601474,40
508,WP_MELATONIN_METABOLISM_AND_EFFECTS,0.308429118773946,0.537643177521593,0.104343952581949,-0.448182664968092,-1.10417401383652,36
509,WP_NEOVASCULARISATION_PROCESSES,0.309751434034417,0.537643177521593,0.103958471559957,-0.439055277995533,-1.09449167744718,37
510,WP_IL2_SIGNALING_PATHWAY,0.311663479923518,0.538994488808908,0.103576326612592,-0.423593112053617,-1.08348046736848,42
511,REACTOME_SIGNALING_BY_MET,0.313008130081301,0.540260608085533,0.107140237276725,-0.379025928220283,-1.06685373602818,79
512,PID_HDAC_CLASSI_PATHWAY,0.316733067729084,0.54251984259321,0.105125131597001,0.392005979407417,1.07573365055592,63
513,REACTOME_SIGNALING_BY_PTK6,0.315126050420168,0.54251984259321,0.108820126769161,0.406491758834582,1.07321777935031,52
514,REACTOME_STIMULI_SENSING_CHANNELS,0.317738791423002,0.54251984259321,0.103576326612592,0.367197433268004,1.05760360492063,91
515,REACTOME_VISUAL_PHOTOTRANSDUCTION,0.316770186335404,0.54251984259321,0.107554375265169,-0.372071155812045,-1.07444378575416,98
516,WP_APOPTOSIS,0.317622950819672,0.54251984259321,0.106729884364606,-0.381045189626253,-1.07230890593275,82
517,WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_MAPK_SIGNALING,0.318007662835249,0.54251984259321,0.102449405629826,-0.444977384044642,-1.09627726061655,36
518,WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS,0.319327731092437,0.543720190779014,0.107972360317345,-0.360421836610741,-1.06226956908826,113
519,REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,0.324055666003976,0.548959245662747,0.103576326612592,0.384103994773094,1.06865149389482,68
520,WP_CARDIAC_HYPERTROPHIC_RESPONSE,0.323863636363636,0.548959245662747,0.100633389423036,-0.402353548043832,-1.07132076458808,53
521,WP_ENERGY_METABOLISM,0.324271844660194,0.548959245662747,0.102080107662747,-0.414335995267915,-1.07405221177778,46
522,PID_BETA_CATENIN_NUC_PATHWAY,0.326,0.550827586206897,0.103576326612592,0.379186321298415,1.06432212438526,73
523,KEGG_PEROXISOME,0.327868852459016,0.552926057110616,0.104732821580651,-0.380073803168888,-1.06095588297196,75
524,REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,0.329918032786885,0.555320047553498,0.104343952581949,-0.37722808429493,-1.05612860962857,76
525,KEGG_GLIOMA,0.330677290836653,0.555537848605578,0.102449405629826,0.389741824305443,1.0695204090208,63
526,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,0.33195020746888,0.55661612735276,0.104732821580651,0.426565408472945,1.08189078937577,41
527,KEGG_TRYPTOPHAN_METABOLISM,0.334608030592734,0.558972217337788,0.0992333343771191,-0.43367677735212,-1.08108397120519,37
528,WP_MODULATORS_OF_TCR_SIGNALING_AND_T_CELL_ACTIVATION,0.334622823984526,0.558972217337788,0.0999276973731092,-0.392204638265131,-1.06326582283002,58
529,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,0.335282651072125,0.559015686664677,0.10027910675413,0.368501367178781,1.05288069901475,83
530,PID_ERBB4_PATHWAY,0.338432122370937,0.562141491395794,0.0985499803531691,-0.432687126165152,-1.07861693563587,37
531,WP_MELANOMA,0.338,0.562141491395794,0.101350743797099,0.38294911001053,1.05999572431829,67
532,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,0.33984375,0.562626641651032,0.0995791200495904,-0.432834874865574,-1.08091703835111,38
533,WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3,0.34,0.562626641651032,0.100990587455923,0.382556152287456,1.05890802494673,67
534,BIOCARTA_HIVNEF_PATHWAY,0.341603053435114,0.564220773651257,0.0978773277424561,-0.395677693560032,-1.05482326703178,54
535,PID_FAS_PATHWAY,0.34225621414914,0.56424295491503,0.0978773277424561,-0.432285336092179,-1.07761533990752,37
536,REACTOME_RAC3_GTPASE_CYCLE,0.343195266272189,0.564735494126998,0.0995791200495904,0.368270626487038,1.0522141261315,86
537,WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION,0.344761904761905,0.566256983240223,0.0972150808846466,-0.399732552482464,-1.05163016269201,50
538,PID_NOTCH_PATHWAY,0.345794392523364,0.566897126776222,0.0959206777921745,-0.388763264633918,-1.04780366624272,55
539,WP_SMALL_CELL_LUNG_CANCER,0.347107438016529,0.567993989481593,0.101713902282311,-0.368540400121251,-1.05290058321203,94
540,WP_PDGF_PATHWAY,0.34816247582205,0.568665377176016,0.09754492162472,-0.425550455377611,-1.07285399222251,39
541,REACTOME_SIGNALING_BY_NOTCH3,0.349075975359343,0.569103530992496,0.100990587455923,0.40594762861441,1.05559172349156,46
542,WP_SLEEP_REGULATION,0.351816443594646,0.571458753684122,0.096240602328129,-0.429605495577338,-1.07093494386771,37
543,WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY,0.351190476190476,0.571458753684122,0.0985499803531691,0.382643590912402,1.05368482352277,64
544,REACTOME_AGGREPHAGY,0.352577319587629,0.571641904184354,0.100633389423036,0.418539178392741,1.05215294902271,39
545,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,0.353876739562624,0.572695934484834,0.0982123351217438,0.37945120067479,1.05570652213821,68
